"id","classe","sous_classe","symbo","maxzoom","minzoom","n0","n10","n25","n50","n99"
1,"ROUTIER","Routier_route, Routier_route_sou, Routier_route_sup","Sens direct","19","17","True","False","False","False","False"
2,"ROUTIER","Routier_route, Routier_route_sou, Routier_route_sup","Sens inverse","19","17","True","False","False","False","False"
3,"ROUTIER","Routier_route","AUTOROU_LIBRE","19","4","True","True","True","True","False"
4,"ROUTIER","Routier_route","AUTOROU_PEAGE","19","4","True","True","True","True","True"
5,"ROUTIER","Routier_route","PRINCIPALE_1","19","4","True","True","True","True","False"
6,"ROUTIER","Routier_route","PRINCIPALE_2","19","4","True","True","True","True","False"
7,"ROUTIER","Routier_route","PRINCIPALE_3","19","4","True","True","True","True","False"
8,"ROUTIER","Routier_route","PRINCIPALE_4","19","4","True","True","False","True","True"
9,"ROUTIER","Routier_route","BRET_PRINCIPALE","19","4","False","True","False","False","False"
10,"ROUTIER","Routier_route","REGIONALE_1","19","4","True","True","True","True","False"
11,"ROUTIER","Routier_route","REGIONALE_2","19","4","True","True","True","True","False"
12,"ROUTIER","Routier_route","REGIONALE_3","19","4","True","True","True","True","False"
13,"ROUTIER","Routier_route","REGIONALE_4","19","4","True","True","False","True","True"
14,"ROUTIER","Routier_route","BRET_REGIONALE","19","4","False","True","False","False","False"
15,"ROUTIER","Routier_route","LOCALE_1","19","4","True","True","True","True","False"
16,"ROUTIER","Routier_route","LOCALE_2","19","4","True","True","True","True","False"
17,"ROUTIER","Routier_route","LOCALE_3","19","4","True","True","True","True","False"
18,"ROUTIER","Routier_route","LOCALE_4","19","4","True","True","False","True","True"
19,"ROUTIER","Routier_route","BRET_LOCALE","19","4","False","True","False","False","False"
20,"ROUTIER","Routier_route","NON_CLASSEE","19","14","True","False","False","False","False"
21,"ROUTIER","Routier_route","NON_CLASSEE_4","19","14","True","False","False","False","False"
22,"ROUTIER","Routier_route","NON_CLASSEE_RESTREINT","19","14","True","False","False","False","False"
23,"ROUTIER","Routier_route","NON_REVETUE_CARRO","19","12","True","True","True","False","False"
24,"ROUTIER","Routier_route","NON_REVETUE_CARRO_RESTREINT","19","12","True","False","False","False","False"
25,"ROUTIER","Routier_route","BRET_AUTO_LIBRE_1","19","13","True","True","False","False","False"
26,"ROUTIER","Routier_route","BRET_AUTO_LIBRE_2","19","13","True","False","False","False","False"
27,"ROUTIER","Routier_route","BRET_AUTO_LIBRE_3","19","13","True","False","False","False","False"
28,"ROUTIER","Routier_route","BRET_AUTO_PEAGE_1","19","13","True","True","False","False","False"
29,"ROUTIER","Routier_route","BRET_AUTO_PEAGE_2","19","13","True","False","False","False","False"
30,"ROUTIER","Routier_route","BRET_AUTO_PEAGE_3","19","13","True","False","False","False","False"
31,"ROUTIER","Routier_route","AUTOROU_CONSTR","19","9","True","True","True","True","False"
32,"ROUTIER","Routier_route","PRINCIPALE_CONSTR","19","11","True","True","True","True","False"
33,"ROUTIER","Routier_route","REGIONALE_CONSTR","19","11","True","True","True","True","False"
34,"ROUTIER","Routier_route","LOCALE_CONSTR","19","12","True","True","True","True","False"
35,"ROUTIER","Routier_chemin","CHEMIN","19","13","True","True","True","False","False"
36,"ROUTIER","Routier_chemin","PISTE_CYCLABLE","19","14","True","True","False","False","False"
37,"ROUTIER","Routier_chemin","SENTIER","19","14","True","False","False","False","False"
38,"ROUTIER","Routier_chemin","RUE_PIETONNE","19","15","True","False","False","False","False"
39,"ROUTIER","Routier_chemin","ESCALIER","19","15","True","False","False","False","False"
40,"ROUTIER","Routier_route_sou","AUTOROU_LIBRE_SOU","19","8","True","True","True","True","False"
41,"ROUTIER","Routier_route_sou","AUTOROU_PEAGE_SOU","19","8","True","True","True","True","False"
42,"ROUTIER","Routier_route_sou","PRINCIPALE_1_SOU","19","8","True","True","True","True","False"
43,"ROUTIER","Routier_route_sou","PRINCIPALE_2_SOU","19","8","True","True","True","True","False"
44,"ROUTIER","Routier_route_sou","PRINCIPALE_3_SOU","19","8","True","True","True","True","False"
45,"ROUTIER","Routier_route_sou","PRINCIPALE_4_SOU","19","8","True","True","False","True","False"
46,"ROUTIER","Routier_route_sou","BRET_PRINCIPALE_SOU","19","8","False","True","False","False","False"
47,"ROUTIER","Routier_route_sou","REGIONALE_1_SOU","19","11","True","True","True","False","False"
48,"ROUTIER","Routier_route_sou","REGIONALE_2_SOU","19","11","True","True","True","False","False"
49,"ROUTIER","Routier_route_sou","REGIONALE_3_SOU","19","11","True","False","True","False","False"
50,"ROUTIER","Routier_route_sou","REGIONALE_4_SOU","19","11","True","True","False","False","False"
51,"ROUTIER","Routier_route_sou","BRET_REGIONALE_SOU","19","11","False","True","False","False","False"
55,"ROUTIER","Routier_route_sou","NON_CLASSEE_SOU","19","14","True","False","False","False","False"
56,"ROUTIER","Routier_route_sou","NON_CLASSEE_4_SOU","19","14","True","False","False","False","False"
57,"ROUTIER","Routier_route_sou","NON_CLASSEE_RESTREINT_SOU","19","14","True","False","False","False","False"
58,"ROUTIER","Routier_route_sou","NON_REVETUE_CARRO_SOU","19","12","True","True","True","False","False"
59,"ROUTIER","Routier_route_sou","NON_REVETUE_CARRO_RESTREINT_SOU","19","12","True","False","False","False","False"
60,"ROUTIER","Routier_route_sou","BRET_AUTO_LIBRE_1_SOU","19","13","True","True","False","False","False"
61,"ROUTIER","Routier_route_sou","BRET_AUTO_LIBRE_2_SOU","19","13","True","False","False","False","False"
62,"ROUTIER","Routier_route_sou","BRET_AUTO_LIBRE_3_SOU","19","13","True","False","False","False","False"
63,"ROUTIER","Routier_route_sou","BRET_AUTO_PEAGE_1_SOU","19","13","True","True","False","False","False"
64,"ROUTIER","Routier_route_sou","BRET_AUTO_PEAGE_2_SOU","19","13","True","False","False","False","False"
65,"ROUTIER","Routier_route_sou","BRET_AUTO_PEAGE_3_SOU","19","13","True","False","False","False","False"
66,"ROUTIER","Routier_route_sou","AUTOROU_CONSTR_SOU","19","11","True","True","True","False","False"
67,"ROUTIER","Routier_route_sou","PRINCIPALE_CONSTR_SOU","19","11","True","True","True","False","False"
68,"ROUTIER","Routier_route_sou","REGIONALE_CONSTR_SOU","19","11","True","True","True","False","False"
69,"ROUTIER","Routier_route_sou","LOCALE_CONSTR_SOU","19","12","True","True","True","False","False"
70,"ROUTIER","Routier_route_sup","AUTOROU_LIBRE_SUP","19","8","True","True","True","True","False"
71,"ROUTIER","Routier_route_sup","AUTOROU_PEAGE_SUP","19","8","True","True","True","True","False"
72,"ROUTIER","Routier_route_sup","PRINCIPALE_1_SUP","19","8","True","True","True","True","False"
73,"ROUTIER","Routier_route_sup","PRINCIPALE_2_SUP","19","8","True","True","True","True","False"
74,"ROUTIER","Routier_route_sup","PRINCIPALE_3_SUP","19","8","True","True","True","True","False"
75,"ROUTIER","Routier_route_sup","PRINCIPALE_4_SUP","19","8","True","True","False","True","False"
76,"ROUTIER","Routier_route_sup","BRET_PRINCIPALE_SUP","19","8","False","True","False","False","False"
77,"ROUTIER","Routier_route_sup","REGIONALE_1_SUP","19","9","True","True","True","True","False"
78,"ROUTIER","Routier_route_sup","REGIONALE_2_SUP","19","9","True","True","True","True","False"
79,"ROUTIER","Routier_route_sup","REGIONALE_3_SUP","19","9","True","True","True","False","False"
80,"ROUTIER","Routier_route_sup","REGIONALE_4_SUP","19","9","True","True","False","False","False"
81,"ROUTIER","Routier_route_sup","BRET_REGIONALE_SUP","19","9","False","True","False","False","False"
85,"ROUTIER","Routier_route_sup","NON_CLASSEE_SUP","19","14","True","False","False","False","False"
86,"ROUTIER","Routier_route_sup","NON_CLASSEE_4_SUP","19","14","True","False","False","False","False"
87,"ROUTIER","Routier_route_sup","NON_CLASSEE_RESTREINT_SUP","19","14","True","False","False","False","False"
88,"ROUTIER","Routier_route_sup","NON_REVETUE_CARRO_SUP","19","12","True","True","True","False","False"
89,"ROUTIER","Routier_route_sup","NON_REVETUE_CARRO_RESTREINT_SUP","19","12","True","False","False","False","False"
90,"ROUTIER","Routier_route_sup","BRET_AUTO_LIBRE_1_SUP","19","13","True","True","False","False","False"
91,"ROUTIER","Routier_route_sup","BRET_AUTO_LIBRE_2_SUP","19","13","True","False","False","False","False"
92,"ROUTIER","Routier_route_sup","BRET_AUTO_LIBRE_3_SUP","19","13","True","False","False","False","False"
93,"ROUTIER","Routier_route_sup","BRET_AUTO_PEAGE_1_SUP","19","13","True","True","False","False","False"
94,"ROUTIER","Routier_route_sup","BRET_AUTO_PEAGE_2_SUP","19","13","True","False","False","False","False"
95,"ROUTIER","Routier_route_sup","BRET_AUTO_PEAGE_3_SUP","19","13","True","False","False","False","False"
96,"ROUTIER","Routier_route_sup","AUTOROU_CONSTR_SUP","19","11","True","True","True","False","False"
97,"ROUTIER","Routier_route_sup","PRINCIPALE_CONSTR_SUP","19","11","True","True","True","False","False"
98,"ROUTIER","Routier_route_sup","REGIONALE_CONSTR_SUP","19","11","True","True","True","False","False"
99,"ROUTIER","Routier_route_sup","LOCALE_CONSTR_SUP","19","12","True","True","True","False","False"
100,"ROUTIER","Routier_chemin_sou","CHEMIN_SOU","19","13","True","True","True","False","False"
101,"ROUTIER","Routier_chemin_sou","PISTE_CYCLABLE_SOU","19","14","True","True","False","False","False"
102,"ROUTIER","Routier_chemin_sou","SENTIER_SOU","19","14","True","False","False","False","False"
103,"ROUTIER","Routier_chemin_sou","RUE_PIETONNE_SOU","19","15","True","False","False","False","False"
104,"ROUTIER","Routier_chemin_sou","ESCALIER_SOU","19","15","True","False","False","False","False"
105,"ROUTIER","Routier_chemin_sup","CHEMIN_SUP","19","13","True","True","True","False","False"
106,"ROUTIER","Routier_chemin_sup","PISTE_CYCLABLE_SUP","19","14","True","True","False","False","False"
107,"ROUTIER","Routier_chemin_sup","SENTIER_SUP","19","14","True","False","False","False","False"
108,"ROUTIER","Routier_chemin_sup","RUE_PIETONNE_SUP","19","15","True","False","False","False","False"
109,"ROUTIER","Routier_chemin_sup","ESCALIER_SUP","19","15","True","False","False","False","False"
110,"ROUTIER","Routier_liaison","BAC","19","9","False","False","False","True","False"
111,"ROUTIER","Routier_liaison","LIAISON_MARITIME","19","9","True","True","True","True","False"
112,"ROUTIER","Routier_liaison","BAC_AUTO","19","9","True","False","True","False","False"
113,"ROUTIER","Routier_liaison","GUE_CHEMIN","19","14","True","False","False","False","False"
114,"ROUTIER","Routier_liaison","GUE_ROUTE","19","14","True","False","False","False","False"
115,"ROUTIER","Routier_liaison","PONT_PASSERELLE","19","14","True","False","False","False","False"
116,"ROUTIER","Routier_liaison","PONT_LIN","19","14","True","False","False","False","False"
117,"ROUTIER","Routier_liaison","PONT_MOBILE_LIN","19","14","True","False","False","False","False"
118,"ROUTIER","Routier_ponc","BARRIERE","19","13","True","True","False","False","False"
119,"ROUTIER","Routier_ponc","PEAGE_PONC","14","9","False","True","True","True","False"
120,"ROUTIER","Routier_ponc","PASSAGE_A_NIVEAU","19","15","True","False","False","False","False"
121,"ROUTIER","Routier_surf","DALLE_DE_PROTECTION","19","14","True","False","False","False","False"
122,"ROUTIER","Routier_surf","ESCALIER_SURF","19","14","True","False","False","False","False"
123,"ROUTIER","Routier_surf","SURF_PEAGE","19","14","True","False","False","False","False"
124,"FERRE","Ferre","FUNI_CREMAILLERE","19","14","True","False","False","False","False"
125,"FERRE","Ferre","TRANSPORT_URBAIN","19","14","True","False","False","False","False"
126,"FERRE","Ferre","VF_1","19","11","True","True","True","True","False"
127,"FERRE","Ferre","VF_2","19","11","True","True","True","False","False"
128,"FERRE","Ferre","VF_3","19","11","True","False","False","False","False"
129,"FERRE","Ferre","VF_4","19","11","True","False","False","False","False"
130,"FERRE","Ferre","VF_ELEC_1","19","11","True","False","False","False","False"
131,"FERRE","Ferre","VF_ELEC_2","19","11","True","False","False","False","False"
132,"FERRE","Ferre","VF_ELEC_3","19","11","True","False","False","False","False"
133,"FERRE","Ferre","VF_ELEC_4","19","11","True","False","False","False","False"
134,"FERRE","Ferre","VF_EN_CONSTR","19","11","True","True","True","False","False"
135,"FERRE","Ferre","VF_ETROITE","19","11","False","True","False","False","False"
136,"FERRE","Ferre","VF_ETROITE_1","19","11","True","False","False","False","False"
137,"FERRE","Ferre","VF_ETROITE_2","19","11","True","False","False","False","False"
138,"FERRE","Ferre","VF_NON_EXPLOITEE","19","15","True","True","False","False","False"
139,"FERRE","Ferre","VF_SERVICE","19","15","True","True","False","False","False"
140,"FERRE","Ferre_sou","FUNI_CREMAILLERE_SOU","19","14","True","False","False","False","False"
141,"FERRE","Ferre_sou","TRANSPORT_URBAIN_SOU","19","14","True","False","False","False","False"
142,"FERRE","Ferre_sou","VF_1_SOU","19","11","True","True","True","False","False"
143,"FERRE","Ferre_sou","VF_2_SOU","19","11","True","True","True","False","False"
144,"FERRE","Ferre_sou","VF_3_SOU","19","11","True","False","False","False","False"
145,"FERRE","Ferre_sou","VF_4_SOU","19","11","True","False","False","False","False"
146,"FERRE","Ferre_sou","VF_ELEC_1_SOU","19","11","True","False","False","False","False"
147,"FERRE","Ferre_sou","VF_ELEC_2_SOU","19","11","True","False","False","False","False"
148,"FERRE","Ferre_sou","VF_ELEC_3_SOU","19","11","True","False","False","False","False"
149,"FERRE","Ferre_sou","VF_ELEC_4_SOU","19","11","True","False","False","False","False"
150,"FERRE","Ferre_sou","VF_FERRO_ROUTIER_SOU","19","11","False","False","True","False","False"
151,"FERRE","Ferre_sou","VF_ETROITE_SOU","19","11","False","True","False","False","False"
152,"FERRE","Ferre_sou","VF_ETROITE_1_SOU","19","11","True","False","False","False","False"
153,"FERRE","Ferre_sou","VF_ETROITE_2_SOU","19","11","True","False","False","False","False"
154,"FERRE","Ferre_sou","VF_NON_EXPLOITEE_SOU","19","15","True","True","False","False","False"
155,"FERRE","Ferre_sou","VF_SERVICE_SOU","19","15","True","True","False","False","False"
156,"FERRE","Ferre_sup","FUNI_CREMAILLERE_SUP","19","14","True","False","False","False","False"
157,"FERRE","Ferre_sup","TRANSPORT_URBAIN_SUP","19","14","True","False","False","False","False"
158,"FERRE","Ferre_sup","VF_1_SUP","19","11","True","True","True","False","False"
159,"FERRE","Ferre_sup","VF_2_SUP","19","11","True","True","True","False","False"
160,"FERRE","Ferre_sup","VF_3_SUP","19","11","True","False","False","False","False"
161,"FERRE","Ferre_sup","VF_4_SUP","19","11","True","False","False","False","False"
162,"FERRE","Ferre_sup","VF_ELEC_1_SUP","19","11","True","False","False","False","False"
163,"FERRE","Ferre_sup","VF_ELEC_2_SUP","19","11","True","False","False","False","False"
164,"FERRE","Ferre_sup","VF_ELEC_3_SUP","19","11","True","False","False","False","False"
165,"FERRE","Ferre_sup","VF_ELEC_4_SUP","19","11","True","False","False","False","False"
166,"FERRE","Ferre_sup","VF_EN_CONSTR_SUP","19","14","True","False","False","False","False"
167,"FERRE","Ferre_sup","VF_ETROITE_SUP","19","13","False","True","False","False","False"
168,"FERRE","Ferre_sup","VF_ETROITE_1_SUP","19","13","True","False","False","False","False"
169,"FERRE","Ferre_sup","VF_ETROITE_2_SUP","19","13","True","False","False","False","False"
170,"FERRE","Ferre_sup","VF_NON_EXPLOITEE_SUP","19","15","True","True","False","False","False"
171,"FERRE","Ferre_sup","VF_SERVICE_SUP","19","15","True","True","False","False","False"
172,"BATI","Bati_lin","MUR","19","14","True","False","False","False","False"
173,"BATI","Bati_lin","RUINE_LIN","19","14","True","False","False","False","False"
174,"BATI","Bati_lin","MUR_SOUTENEMENT","19","14","True","False","False","False","False"
175,"BATI","Bati_lin","FORTIF_LIN","14","13","False","True","False","False","False"
176,"BATI","Bati_lin","BARRAGE_LIN","19","14","True","False","False","False","False"
177,"BATI","Bati_lin","QUAI","19","13","True","False","False","False","False"
178,"BATI","Bati_lin","DIGUE","19","13","True","True","False","False","False"
179,"BATI","Bati_lin","PECHERIE_LIN","19","14","True","False","False","False","False"
180,"BATI","Bati_lin","LIGNE_ELECTRIQUE","19","13","True","True","False","False","False"
181,"BATI","Bati_lin","CABLE","19","13","True","True","False","False","False"
182,"BATI","Bati_lin","REMONTEE_MEC","19","11","True","True","True","False","False"
183,"BATI","Bati_lin","HYDROCARBURES","19","14","True","False","False","False","False"
184,"BATI","Bati_lin","CONDUITE_MATIERES_P","19","14","True","False","False","False","False"
185,"BATI","Bati_lin","SPORT_MONTAGNE_LIN","19","14","True","False","False","False","False"
186,"BATI","Bati_lin","PISTE_BOBSLEIGH","19","14","True","False","False","False","False"
187,"BATI","Bati_lin","PISTE_LUGE","19","14","True","False","False","False","False"
188,"BATI","Bati_lin","PISTE_AERO_LIN","14","13","False","True","False","False","False"
189,"BATI","Bati_ponc","AERODROME_PONC","14","8","False","True","True","True","False"
190,"BATI","Bati_ponc","AERODROME_IMPORT_PONC","14","8","False","True","False","False","False"
191,"BATI","Bati_ponc","AEROPORT_PONC","14","8","False","True","True","True","False"
192,"BATI","Bati_ponc","AMER","19","14","True","False","False","False","False"
193,"BATI","Bati_ponc","FEU","19","14","True","False","False","False","False"
194,"BATI","Bati_ponc","FEU_PONC","19","14","True","False","False","False","False"
195,"BATI","Bati_ponc","TOURELLE_LUMINEUSE","19","14","True","False","False","False","False"
196,"BATI","Bati_ponc","ANTENNE","19","13","True","True","False","False","False"
197,"BATI","Bati_ponc","TRANSFORMATEUR","19","13","True","False","False","False","False"
198,"BATI","Bati_ponc","CONSTR_INDIF_PONC","19","13","True","False","False","False","False"
199,"BATI","Bati_ponc","CHEMINEE","19","13","True","False","False","False","False"
200,"BATI","Bati_ponc","CHEVALEMENT","19","13","True","False","False","False","False"
201,"BATI","Bati_ponc","PUITS_GAZ","19","13","True","False","False","False","False"
202,"BATI","Bati_ponc","PUITS_PETROLE","19","13","True","False","False","False","False"
203,"BATI","Bati_ponc","PYLONE_METEO","19","13","True","False","False","False","False"
204,"BATI","Bati_ponc","TORCHERE","19","13","True","False","False","False","False"
205,"BATI","Bati_ponc","TOUR_GUET","19","13","True","False","False","False","False"
206,"BATI","Bati_ponc","TOUR_HERTZIENNE","19","13","True","False","False","False","False"
207,"BATI","Bati_ponc","BALISE","19","14","True","False","False","False","False"
208,"BATI","Bati_ponc","TOURELLE","19","14","True","False","False","False","False"
209,"BATI","Bati_ponc","BARRAGE_PONC","15","13","True","True","True","False","False"
210,"BATI","Bati_ponc","CHATEAU_EAU_PONC","19","13","True","True","False","False","False"
211,"BATI","Bati_ponc","CITERNE","19","15","True","False","False","False","False"
212,"BATI","Bati_ponc","LAVOIR","19","15","True","False","False","False","False"
213,"BATI","Bati_ponc","STATION_EPURATION","19","15","True","False","False","False","False"
214,"BATI","Bati_ponc","STATION_DE_POMPAGE","19","15","True","False","False","False","False"
215,"BATI","Bati_ponc","USINE_PRODUCTION_EAU","19","15","True","False","False","False","False"
216,"BATI","Bati_ponc","USINE_ELEVATRICE","19","15","True","False","False","False","False"
217,"BATI","Bati_ponc","PUITS","19","14","True","False","False","False","False"
218,"BATI","Bati_ponc","ABREUVOIR","19","14","True","False","False","False","False"
219,"BATI","Bati_ponc","ECLUSE_PONC","16","13","True","True","True","False","False"
220,"BATI","Bati_ponc","EOLIENNE","19","14","True","False","False","False","False"
221,"BATI","Bati_ponc","HOPITAL_PONC","19","13","True","True","False","False","False"
222,"BATI","Bati_ponc","PHARE","19","14","True","True","True","False","False"
223,"BATI","Bati_ponc","PYLONE_ELEC","19","14","True","False","False","False","False"
224,"BATI","Bati_ponc","RESERVOIR_EAU_PONC","16","14","True","False","False","False","False"
225,"BATI","Bati_ponc","RESERVOIR_PONC","16","14","True","False","False","False","False"
226,"BATI","Bati_ponc","SILO_PONC","16","14","True","False","False","False","False"
227,"BATI","Bati_ponc","STATION_METRO","19","15","True","False","False","False","False"
228,"BATI","Bati_ponc","ABRI","19","14","True","False","False","False","False"
229,"BATI","Bati_ponc","REFUGE","19","13","True","True","False","False","False"
230,"BATI","Bati_ponc","REFUGE_GARDE","19","13","True","True","False","False","False"
231,"BATI","Bati_surf","BATI_QQUE","19","15","True","False","False","False","False"
232,"BATI","Bati_surf","BATI_COMMERCIAL","19","14","True","False","False","False","False"
233,"BATI","Bati_surf","BATI_INDUSTRIEL","19","14","True","False","False","False","False"
234,"BATI","Bati_surf","HANGAR","19","14","True","False","False","False","False"
235,"BATI","Bati_surf","HANGAR_COMMERCIAL","19","14","True","False","False","False","False"
236,"BATI","Bati_surf","HANGAR_INDUSTRIEL","19","14","True","False","False","False","False"
237,"BATI","Bati_surf","BATI_PUBLIC","19","14","True","False","False","False","False"
238,"BATI","Bati_surf","HANGAR_PUBLIC","19","14","True","False","False","False","False"
239,"BATI","Bati_surf","BATI_SPORTIF",NULL,NULL,"True","False","False","False","False"
240,"BATI","Bati_surf","BATI_GARE","19","14","True","False","False","False","False"
241,"BATI","Bati_surf","CHAPELLE_SURF","19","14","True","False","False","False","False"
242,"BATI","Bati_surf","EGLISE_SURF","19","14","True","False","False","False","False"
243,"BATI","Bati_surf","CHRETIEN_SURF","19","14","True","False","False","False","False"
244,"BATI","Bati_surf","SYNAGOGUE_SURF","19","14","True","False","False","False","False"
245,"BATI","Bati_surf","MOSQUEE_SURF","19","14","True","False","False","False","False"
246,"BATI","Bati_surf","AUTRE_CULTE_SURF","19","14","True","False","False","False","False"
247,"BATI","Bati_surf","RELIGIEUX_QQUE","19","14","True","False","False","False","False"
248,"BATI","Bati_surf","TENNIS_SURF",NULL,NULL,"True","False","False","False","False"
